2.184940220641631934e-03,1.888952415873153138e-03,1.808863705249712326e-03,8.328856252858384121e-04,8.076444316834403446e-04,8.779164485625160852e-04,2.153192726800234533e-03,2.137344725471887214e-03,2.309563826438345863e-03,6.842183414947669269e-04,5.510087713762417110e-04,4.453804083237685634e-04,1.773315098026367106e-03,1.861778107642551253e-03,2.151425908340631223e-03,4.589832485309811071e-04,3.973026938721166499e-04,3.475385013041566522e-04,9.213828883647391882e-04,7.211247183453396627e-04,6.840211877537277557e-04,3.120546894878782813e-04,3.593136483208857397e-04,4.472963857510026142e-04,2.367900266194591149e-03,1.832068695004020762e-03,1.489381299300159434e-03,8.584435811376934893e-04,6.720265945088248118e-04,5.349575861925622315e-04,1.861507251966260882e-03,1.906607356851696029e-03,2.146816594141382969e-03,6.626222751498954617e-04,5.822752575676445582e-04,5.369843107751930220e-04,1.976704374273505985e-03,1.971391698520942332e-03,2.144296788202727441e-03,6.777124833161106768e-04,6.725570456873690948e-04,6.595828614480550621e-04,1.460575257508116591e-03,1.358214295350064016e-03,1.461007512453437601e-03,4.750832607616245376e-04,5.072000277859148136e-04,5.544945768602816500e-04,1.961368974019456896e-03,1.938249241905223462e-03,2.059964798477099610e-03,6.175366579557470866e-04,6.223176289627795890e-04,6.348672106083297177e-04
6.777237416995342311e-04,6.967523983086316552e-04,9.212619930567238083e-04,2.366844569644595167e-04,2.698134061359705438e-04,3.230869300883935534e-04,6.391474905745398241e-04,6.200938640706825725e-04,8.114784509180103132e-04,1.718602945491222867e-04,1.774945897646200530e-04,1.902379750228959463e-04,9.088888823503252397e-04,9.352372843415543207e-04,1.191879669394419090e-03,4.285240274908226664e-04,4.305999260012008910e-04,4.553189919557761121e-04,9.854198086581519075e-04,9.809353797800900252e-04,1.174668389202691366e-03,4.904322448983845133e-04,5.166070377806683328e-04,5.650671475449358392e-04,8.427188579982940533e-04,8.206812023102623725e-04,1.022259655042120343e-03,3.480212222334152171e-04,3.584500343865201734e-04,4.028904532973059277e-04,1.051415054899381253e-03,1.030307293339304941e-03,1.195363805853725397e-03,2.282095934100305016e-04,2.344790670093336584e-04,2.745225244677272484e-04,1.080702766859524457e-03,1.092306475967293059e-03,1.292648129369854647e-03,5.959153167666979712e-04,6.075374635351452795e-04,6.280851745736466775e-04,1.518279973524784424e-03,1.524403223191581015e-03,1.740253168977717434e-03,5.681289786361174484e-04,5.614674482170681257e-04,5.688461127947152130e-04,1.425305365343139613e-03,1.325809626984790534e-03,1.473836465768753063e-03,5.536888534371449443e-04,5.363452659829027244e-04,5.613778140709156607e-04
9.700325300781173716e-04,1.012182287584606228e-03,1.292197691833935329e-03,3.145311769785086721e-04,3.314416598044494936e-04,3.749054765364877089e-04,1.042657758455597591e-03,1.150143941624095275e-03,1.506111613127457307e-03,4.074965329116476747e-04,4.469310693154431632e-04,5.237291875032937206e-04,7.499092114772749201e-04,7.957357206155019460e-04,1.047107109671065444e-03,2.516875456440417812e-04,2.874554808805997630e-04,3.497444733832861066e-04,7.635436164298688372e-04,7.705985141575381024e-04,9.888586274500110133e-04,3.072333049186513811e-04,3.542661681152568494e-04,4.164268084989677671e-04,5.012730854869163703e-04,5.066881055254331568e-04,7.121933740816584072e-04,1.306194345414713864e-04,1.553076345276169549e-04,1.835251869155313947e-04,6.741529027618381768e-04,6.595941466828676757e-04,8.435123562095402008e-04,1.844340889418314420e-04,1.999960793353131679e-04,2.096297383163940467e-04,1.100867720669278758e-03,1.180478799133458405e-03,1.471834734925961440e-03,3.324709636975881673e-04,3.862366767114659228e-04,4.456201648132346533e-04,6.744419187236868783e-04,6.413873455585650425e-04,8.087471314635254638e-04,3.939532948942703534e-04,4.286536262727851814e-04,4.757096610972944158e-04,7.869525111657836884e-04,7.369224236324270873e-04,9.121673491513826882e-04,3.728322407493043058e-04,3.814097923760451829e-04,4.225135481983477849e-04
6.452755394096632621e-04,6.635349386062819104e-04,8.809093793048567616e-04,2.560494878317448359e-04,2.909842978962207572e-04,3.509489742610095021e-04,1.524394025947345063e-03,1.522352896920087500e-03,1.686904306627036833e-03,1.160550725199413968e-03,1.122886714929793557e-03,1.039750763231516275e-03,3.063386961825208862e-03,3.008158271335137010e-03,3.042128013916264688e-03,4.817262166874493714e-04,4.566336590045112429e-04,3.967676063930054343e-04,6.278353449828244070e-04,6.232563982988488559e-04,8.143913656602807302e-04,2.331139756060433691e-04,2.385294204853114657e-04,2.527615491008658520e-04,7.863472337615766763e-04,8.025727160266193840e-04,1.025968658765853648e-03,1.961364720944743737e-04,2.111698544777075137e-04,2.521997234224540368e-04,1.038538157781171249e-03,1.093156783123752987e-03,1.398266421578378115e-03,4.472156151958255900e-04,4.456984761311449960e-04,4.459126709077047943e-04,6.930467190316094315e-04,6.649236922151047788e-04,8.462998130682167133e-04,2.753638876460864481e-04,2.828803477151450364e-04,3.031438055687540314e-04,7.629468052557580393e-04,7.674336576162409584e-04,9.857200677541979109e-04,2.990082589250519932e-04,3.206200450312947500e-04,3.517597885237814712e-04,9.901911174550750375e-04,1.030425171806813311e-03,1.303081149085564411e-03,2.694719729068096085e-04,2.935632037120898346e-04,3.381179502424044858e-04
3.351444820242307967e-03,3.267712525581526091e-03,3.245503690461901906e-03,2.233284551337097869e-04,2.173347973832672874e-04,1.843832427067403795e-04,2.564424674493375692e-03,2.528784631741830789e-03,2.622721958548612613e-03,1.135792441069120515e-03,1.076762414342794655e-03,9.316197689200240734e-04,9.566028280363873685e-04,1.029048415605207005e-03,1.308635998832511109e-03,5.110562718262512535e-04,4.913418252934513737e-04,4.622879443376658182e-04,2.714907192603500333e-03,2.659816256446901218e-03,2.746207748410424854e-03,7.840956395396719326e-04,7.502529815263904098e-04,6.657736649484227503e-04,1.084050692414463470e-03,1.166541961737491617e-03,1.491417645489568787e-03,5.780851147039521663e-04,5.792893648309072139e-04,5.917687840223980053e-04,6.884304002532100992e-04,7.364634020102713442e-04,9.909535422929645863e-04,2.818843091964291347e-04,3.106650671112771013e-04,3.769951832581491390e-04,1.014440921420740622e-03,1.072602329545508043e-03,1.345697693135275387e-03,4.355849114148172972e-04,4.814608237637231568e-04,5.376230891137073926e-04,7.770604228390119500e-04,8.178611715297288108e-04,1.064863567259262010e-03,2.454638467126056458e-04,2.744622127886718848e-04,3.235797738459474451e-04,6.912871878423842899e-04,7.135844941420157886e-04,9.441338047358425198e-04,1.620922043130817178e-04,2.004462653441658137e-04,2.420084078464513450e-04
2.103945911455843386e-03,1.814223026417054315e-03,1.746828482058520237e-03,8.191831405758927438e-04,7.931854276503911899e-04,8.625622223613907879e-04,2.172483856771953523e-03,2.148352926258863087e-03,2.330459659051226790e-03,7.000575436072084242e-04,5.583948167759667739e-04,4.464873100459131202e-04,1.743042246138220034e-03,1.823763561152014125e-03,2.133073617017036509e-03,4.141691250358989912e-04,3.666777048857509914e-04,3.266877832491284087e-04,9.123237772475251703e-04,7.034831603907605417e-04,6.728893445540893355e-04,3.165691975928877416e-04,3.502329518054268635e-04,4.302804912604180944e-04,2.452810342243892661e-03,1.897047126766463658e-03,1.535811250183926734e-03,8.744488136510986456e-04,6.887558648634537362e-04,5.458806206626655748e-04,1.945227351346456813e-03,1.954133218474868230e-03,2.175710325409832731e-03,6.663892485817578043e-04,5.856551320035989451e-04,5.492509405652497506e-04,1.926786882623706537e-03,1.896548207633015235e-03,2.064507032029644275e-03,6.373852189733839914e-04,6.316949083885242591e-04,6.374679598789362777e-04,1.554523885004063886e-03,1.453414871280468441e-03,1.545111336588299387e-03,5.082550278886422334e-04,5.371552886724891137e-04,5.903653378195065568e-04,1.940023524482302562e-03,1.911447105592546788e-03,2.055619379901217972e-03,6.111587232241855010e-04,6.204957732452898340e-04,6.265814096820527916e-04
7.248443207469368104e-04,7.476945934510322673e-04,9.810252547521060816e-04,2.621450647827579120e-04,3.016971514320385887e-04,3.699262419694698736e-04,6.375452550301152939e-04,6.196509558798090267e-04,8.212217273135369961e-04,1.707209877267234284e-04,1.803815202371632372e-04,1.924526194586253386e-04,8.699308685175714340e-04,9.022607581044121434e-04,1.165157583501236259e-03,4.059980123764750327e-04,4.068952123616553871e-04,4.333267351548669320e-04,9.989891093813458179e-04,9.888238913333430736e-04,1.182847178147462602e-03,5.122043820881207361e-04,5.332834967598509834e-04,5.733211994389748921e-04,8.543176333108888111e-04,8.264559757575261302e-04,1.018603330644774234e-03,3.335459449812445466e-04,3.369615198372556404e-04,3.788558743666671134e-04,1.073743315982510172e-03,1.059992810907183685e-03,1.234908566109622777e-03,2.523387038117821924e-04,2.634976938225779106e-04,2.989224163459415235e-04,1.104363909019634438e-03,1.116860408020564502e-03,1.325170103587817441e-03,5.967655955201848919e-04,6.100239360599190403e-04,6.315460619661040966e-04,1.477950972844131652e-03,1.482931314654056983e-03,1.685662447240105291e-03,5.884101709189713987e-04,5.830249177072679458e-04,5.946197234716845857e-04,1.367241386261744537e-03,1.291856057234690809e-03,1.434763588233620374e-03,5.610809739100093216e-04,5.538334950203060991e-04,5.749786580923740755e-04
1.020589699205753540e-03,1.055113471496078826e-03,1.333787880015235286e-03,3.615694275781780034e-04,3.686795050598589102e-04,3.900307568207690635e-04,1.046016218760561622e-03,1.139215921481156199e-03,1.490575290876457095e-03,3.899119447717559468e-04,4.285181332730375364e-04,5.060148255724085560e-04,7.439269137307478628e-04,7.572307747201608655e-04,9.876881250722971579e-04,2.400165161577178722e-04,2.605540570597423742e-04,3.047884253565559228e-04,7.341596693748903306e-04,7.345604212394228876e-04,9.363694945419473708e-04,2.738593523058265966e-04,3.155646365035594432e-04,3.618323456737104413e-04,4.802864697682510077e-04,4.855104790039951380e-04,6.803828557566798116e-04,1.218094203700119513e-04,1.496049815527683308e-04,1.719768246559747545e-04,6.557623909556928960e-04,6.304562301930279923e-04,8.118950983099361245e-04,2.165738205319854982e-04,2.191271305948990758e-04,2.110898792755036416e-04,1.102044834101511975e-03,1.178880622309697035e-03,1.476703706078234509e-03,3.265039765283445300e-04,3.867907390221072650e-04,4.428490422846685388e-04,6.948098942019190075e-04,6.682807783702866735e-04,8.428336003017195465e-04,4.136953017350171284e-04,4.528694797539022988e-04,4.969724689984996889e-04,8.614134644135201194e-04,7.913667884186961592e-04,9.397462341625585766e-04,4.066016800003740216e-04,3.941895399848422440e-04,4.523932361250643155e-04
6.125015214267734995e-04,6.113347057535182877e-04,8.267017772977026556e-04,2.681121485046477444e-04,2.825384866888426940e-04,3.111961508340591845e-04,1.381204147417862882e-03,1.374892504205748505e-03,1.572595397696718422e-03,9.027880351430206179e-04,8.596406749872374927e-04,7.814949687242446832e-04,2.493391211833887854e-03,2.466676972933421440e-03,2.609145051209339934e-03,9.189860064564097340e-04,8.632237634615063477e-04,7.317655443206609166e-04,6.885922488094725060e-04,6.792935871395259931e-04,8.910078570886119723e-04,2.204960757349374299e-04,2.300553792163887920e-04,2.388099809738073224e-04,7.608191243091285642e-04,7.616102980165678250e-04,9.845943037103488480e-04,1.649543434349156040e-04,1.750075005351810653e-04,1.903765951330770370e-04,8.580619496967448797e-04,8.977890046627519209e-04,1.181026253237219123e-03,2.624560923290434949e-04,2.735477457701814647e-04,3.212727967026218941e-04,6.895321051250448158e-04,6.627908659737256859e-04,8.267254987076824062e-04,2.730863692958975398e-04,2.807815301921004220e-04,2.941897139027324875e-04,7.261986967129482407e-04,7.099914699281850011e-04,9.229550451644941492e-04,3.254149273252809069e-04,3.413665247104939239e-04,3.866241013994437632e-04,9.796083307582988727e-04,1.017289798435262564e-03,1.271720484130864142e-03,3.072868163059357550e-04,3.393990654447969282e-04,3.888029011013376395e-04
3.335490241848376811e-03,3.254897849965452707e-03,3.247097147379892149e-03,2.670285181522913018e-04,2.546378227691913142e-04,2.184601755758720299e-04,2.070497301438125898e-03,2.069496189906608330e-03,2.236163195609879636e-03,1.184358663647424930e-03,1.119568795658406821e-03,9.636906348398148426e-04,7.567981613009841122e-04,7.961996574802377184e-04,1.052105124242105113e-03,2.264679366406527317e-04,2.497248732323175064e-04,2.753519591697407712e-04,2.424211756840231879e-03,2.388521691053566588e-03,2.519339919458462272e-03,9.213711590266695844e-04,8.850659529491758251e-04,7.854486631277943264e-04,9.536369770614600613e-04,1.045122509182807571e-03,1.388480985470926096e-03,3.393181597490653955e-04,3.775153897951980518e-04,4.489669148739213280e-04,6.738762756564612095e-04,6.849196793727233131e-04,9.150356909189523913e-04,2.666454231733396646e-04,2.916568612325863325e-04,3.297830949396776440e-04,1.049677811727833115e-03,1.118976816159326145e-03,1.403444934905505228e-03,4.240599022774779519e-04,4.842323730313367988e-04,5.517732656858448295e-04,7.277961780974276026e-04,7.515285956143722811e-04,9.906423152909835540e-04,2.396865820091432673e-04,2.610148793144424989e-04,3.099263036260833958e-04,6.291832902842300944e-04,6.148798664542119057e-04,8.193027224468618251e-04,1.517362909611982759e-04,1.641226388383721204e-04,1.754463673506980110e-04
2.006669104339871799e-03,1.730914103719435665e-03,1.676791571143101739e-03,8.530048618909801157e-04,8.286425669466764400e-04,8.822705876279156138e-04,2.218103775037006710e-03,2.183111806814228006e-03,2.335578264227503205e-03,7.349861981200876910e-04,5.636382729813433539e-04,4.281611613050948059e-04,1.702181732686195229e-03,1.795996864518082346e-03,2.088114284814946223e-03,4.416751375056858085e-04,3.995142799889980344e-04,3.615188080567658313e-04,9.580517634311042693e-04,7.759208742804795398e-04,7.575641609827180002e-04,3.188010772910762213e-04,3.901446518700971643e-04,5.008228946416096519e-04,2.379926795215786973e-03,1.843256850065128896e-03,1.488461397630946783e-03,9.618830704910865661e-04,7.719478111371724446e-04,6.104686031955548894e-04,2.115049494169872913e-03,2.061079104270992397e-03,2.192430004911033372e-03,6.558913241917919273e-04,5.707990978598880341e-04,5.637828001787828025e-04,2.037615585163088123e-03,1.974612858559315377e-03,2.147292812320433439e-03,6.577023668920223233e-04,6.465675251216251298e-04,5.996568217014284228e-04,1.909124502914341572e-03,1.818464285152199050e-03,1.906664569279151135e-03,7.529169739818252719e-04,7.762576827628691689e-04,7.809116796180178054e-04,2.011133278470260757e-03,1.988458519576425526e-03,2.144760082078565194e-03,5.671578241337526605e-04,5.612318204562481141e-04,5.550640338969825213e-04
